student_id,query_index,total_queries,is_first_query,time_since_session_start_s,time_since_last_query_s,pre_duration_s,pre_code_edits,pre_code_edit_rate,pre_chars_inserted,pre_chars_deleted,pre_code_deletes,pre_net_code_growth,pre_delete_type_ratio,pre_terminal_runs,pre_terminal_errors,pre_max_consecutive_errors,pre_mean_time_between_runs_s,pre_error_self_fix,pre_error_ai_fix,pre_error_reading_time_s,pre_error_to_edit_s,pre_failed_test_count,pre_failed_test_self_fix,pre_failed_test_ai_fix,pre_failed_test_to_edit_s,pre_longest_idle_s,thinking_time_s,pre_tab_switches,pre_tab_hidden_time_s,pre_response_reading_time_s,pre_chat_to_code_latency_s,pre_time_in_editor_s,pre_time_in_terminal_s,pre_time_in_chat_s,pre_time_in_task_s,pre_time_in_tests_s,implementing_time_s,debugging_time_s,testing_time_s,seeking_help_time_s,thinking_task_s,thinking_llm_s,thinking_error_s,thinking_code_s,query_length_chars,ai_response_length_chars,test_passed_at_query,test_total_at_query,post_response_implementing_s,post_response_debugging_s,post_response_thinking_s,post_response_seeking_help_s,post_response_testing_s,post_thinking_task_s,post_thinking_llm_s,post_thinking_error_s,post_thinking_code_s,post_code_edits,post_code_edit_rate,post_terminal_runs,post_terminal_errors,post_error_self_fix,task_completed,final_test_passed,final_test_total,session_duration_s,label_query_no_effort
12346,3,3,0,1006.05,51.56,49.58,11,0.2219,9,1,1,8,0.0909,1,1,1,0.0,1,0,12.46,12.46,0,0,0,0,12.85,33.71,0,0.0,12.85,12.85,0.0,8.45,3.83,0.0,0.0,0.0,8.45,0.0,3.83,0.0,18.63,18.66,0.0,21,542,0,0,0.0,5.38,1004.03,0.0,0.0,0,38.75,965.28,0.0,8,0.0079,2,2,1,0,0,0,2017.79,
12347,1,11,1,499.73,0.0,499.73,657,1.3147,524,117,117,408,0.1781,4,4,1,27.24,4,0,17.11,17.11,0,0,0,0,18.16,224.77,0,0.0,0.0,0.0,292.17,9.75,12.5,28.26,0.0,292.17,9.75,0.0,12.5,28.26,0.0,38.11,118.94,52,435,0,0,0.0,71.91,70.02,2.39,0.0,0,31.86,38.16,0.0,196,1.3581,1,1,0,1,4,4,2127.39,0.0
12347,2,11,0,645.86,146.12,144.32,196,1.3581,160,25,25,135,0.1276,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,12.08,59.33,0,0.0,12.62,12.62,0.0,71.91,2.39,0.0,0.0,0.0,71.91,0.0,2.39,0.0,31.86,38.16,0.0,15,536,0,0,0.0,67.84,80.52,6.33,0.0,0,13.97,66.55,0.0,125,0.808,1,1,0,1,4,4,2127.39,0.0
12347,3,11,0,802.36,156.5,154.7,125,0.808,57,59,59,-1,0.472,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,11.69,80.71,0,0.0,13.97,13.97,0.0,67.84,6.33,0.0,0.0,0.0,67.84,0.0,6.33,0.0,13.97,66.55,0.0,30,777,0,0,0.0,1.8,46.17,0.87,0.0,0,5.42,40.76,0.0,10,0.2047,1,1,0,1,4,4,2127.39,0.0
12347,4,11,0,856.28,53.92,48.85,10,0.2047,8,0,0,8,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,11.63,43.75,0,0.0,5.18,5.18,0.0,1.8,0.87,0.0,0.0,0.0,1.8,0.0,0.87,0.0,5.42,40.76,0.0,10,779,0,0,0.0,15.02,50.33,1.15,0.0,0,9.1,41.23,0.0,22,0.3308,2,2,1,1,4,4,2127.39,0.0
12347,5,11,0,925.04,68.76,66.5,22,0.3308,21,0,0,21,0.0,2,2,1,40.55,1,0,22.51,22.51,0,0,0,0,11.83,49.2,0,0.0,9.1,9.1,0.0,15.02,1.15,0.0,0.0,0.0,15.02,0.0,1.15,0.0,9.1,41.23,0.0,8,1069,0,0,0.0,3.07,77.19,3.74,0.0,0,9.87,67.32,0.0,13,0.1548,1,1,1,1,4,4,2127.39,0.0
12347,6,11,0,1013.53,88.49,84.0,13,0.1548,11,0,0,11,0.0,1,1,1,0.0,1,0,16.66,16.66,0,0,0,0,20.05,68.53,0,0.0,2.77,2.77,0.0,3.07,3.74,0.0,0.0,0.0,3.07,0.0,3.74,0.0,9.87,67.32,0.0,28,973,0,0,0.0,25.75,42.25,4.78,0.0,0,0.0,42.25,0.0,60,0.8243,1,1,0,1,4,4,2127.39,0.0
12347,7,11,0,1090.42,76.89,72.79,60,0.8243,45,9,9,36,0.15,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,14.67,38.25,0,0.0,14.67,14.67,0.0,25.75,4.78,0.0,0.0,0.0,25.75,0.0,4.78,0.0,0.0,42.25,0.0,15,867,0,0,0.0,0.28,18.58,1.36,14.15,0,10.83,7.75,0.0,4,0.1164,2,2,2,1,4,4,2127.39,0.0
12347,8,11,0,1128.81,38.39,34.37,4,0.1164,0,3,3,-3,0.75,2,2,1,13.52,2,0,6.99,7.99,0,0,0,0,11.54,24.99,0,0.0,10.83,10.83,0.0,14.43,1.36,0.0,14.15,0.0,0.28,14.15,1.36,0.0,10.83,7.75,0.0,11,982,0,0,0.0,19.6,94.05,4.81,0.0,0,25.63,68.42,0.0,31,0.2617,3,3,2,1,4,4,2127.39,0.0
12347,9,11,0,1250.7,121.88,118.45,31,0.2617,14,13,13,2,0.4194,3,3,1,21.66,2,0,14.4,14.4,0,0,0,0,22.25,81.67,0,0.0,24.48,24.48,0.0,19.6,4.81,0.0,0.0,0.0,19.6,0.0,4.81,0.0,25.63,68.42,0.0,16,1107,0,0,0.0,0.0,30.62,5.53,0.0,0,30.62,0.0,0.0,1,0.0277,0,0,0,1,4,4,2127.39,0.0
12347,10,11,0,1291.12,40.42,36.15,1,0.0277,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,17.7,17.7,0,0.0,17.7,17.7,0.0,0.0,5.53,0.0,0.0,0.0,0.0,0.0,5.53,0.0,30.62,0.0,0.0,39,762,0,0,0.0,31.91,77.84,2.19,0.0,0,16.81,61.02,0.0,22,0.1965,2,2,1,1,4,4,2127.39,0.0
12347,11,11,0,1405.29,114.17,111.93,22,0.1965,10,8,8,3,0.3636,2,2,1,22.97,1,0,14.95,14.95,0,0,0,0,13.81,72.66,0,0.0,16.61,16.61,0.0,31.91,2.19,0.0,0.0,0.0,31.91,0.0,2.19,0.0,16.81,61.02,0.0,24,482,0,0,0.0,0.86,719.45,0.0,0.0,0,14.08,705.37,0.0,1,0.0014,1,0,0,1,4,4,2127.39,
12348,1,20,1,46.09,0.0,46.09,1,0.0217,1,0,0,1,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,14.41,29.18,0,0.0,0.0,0.0,18.07,0.0,2.63,25.39,0.0,18.07,0.0,0.0,2.63,25.39,0.0,0.0,0.0,23,170,0,0,7.43,0.0,52.71,2.72,0.0,0,12.79,0.0,39.92,12,0.1909,0,0,0,1,4,4,1622.12,0.0
12348,2,20,0,111.16,65.07,62.86,12,0.1909,7,5,5,2,0.4167,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,16.15,52.35,0,0.0,12.79,12.79,7.43,0.0,2.72,0.0,0.0,7.43,0.0,0.0,2.72,0.0,12.79,0.0,39.92,11,350,0,0,0.0,0.0,11.26,2.31,0.0,0,11.26,0.0,0.0,0,0.0,0,0,0,1,4,4,1622.12,1.0
12348,3,20,0,126.81,15.65,13.57,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,8.88,8.88,0,0.0,13.57,0.0,0.0,0.0,2.31,0.0,0.0,0.0,0.0,0.0,2.31,0.0,11.26,0.0,0.0,9,233,0,0,0.0,0.0,28.47,2.55,0.0,0,28.47,0.0,0.0,0,0.0,0,0,0,1,4,4,1622.12,1.0
12348,4,20,0,159.03,32.22,31.02,0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,19.0,27.89,0,0.0,31.02,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,2.55,0.0,28.47,0.0,0.0,17,347,0,0,133.46,0.0,32.84,3.9,1.66,0,7.98,0.0,24.86,228,1.3267,1,1,0,1,4,4,1622.12,0.0
12348,5,20,0,333.1,174.07,171.86,228,1.3267,199,28,28,171,0.1228,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,9.13,48.92,0,0.0,7.98,7.98,133.46,1.66,3.9,0.0,1.66,133.46,0.0,1.66,3.9,0.0,7.98,0.0,24.86,23,962,0,0,0.0,36.14,47.39,17.42,0.0,0,21.33,26.05,0.0,44,0.4359,0,0,0,1,4,4,1622.12,0.0
12348,6,20,0,436.89,103.79,100.95,44,0.4359,30,11,11,19,0.25,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,14.82,63.5,0,0.0,7.59,7.59,0.0,36.14,17.42,0.0,0.0,0.0,36.14,0.0,17.42,0.0,21.33,26.05,0.0,44,895,0,0,0.0,51.92,64.41,2.46,2.26,0,6.62,57.78,0.0,124,1.0245,1,1,0,1,4,4,1622.12,0.0
12348,7,20,0,561.38,124.49,121.04,124,1.0245,90,24,24,67,0.1935,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,11.52,49.2,0,0.0,6.32,6.32,0.0,54.18,2.46,0.0,2.26,0.0,51.92,2.26,2.46,0.0,6.62,57.78,0.0,11,993,0,0,0.0,27.77,48.82,1.33,0.0,0,8.01,40.81,0.0,54,0.693,1,1,0,1,4,4,1622.12,0.0
12348,8,20,0,643.04,81.66,77.93,54,0.693,51,2,2,49,0.037,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,9.27,46.42,0,0.0,8.01,8.01,0.0,27.77,1.33,0.0,0.0,0.0,27.77,0.0,1.33,0.0,8.01,40.81,0.0,13,905,0,0,0.0,24.54,65.76,1.09,0.0,0,20.91,44.85,0.0,9,0.0985,0,0,0,1,4,4,1622.12,0.0
12348,9,20,0,739.65,96.61,91.38,9,0.0985,6,2,2,4,0.2222,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,20.53,77.52,0,0.0,20.66,20.66,0.0,24.54,1.09,0.0,0.0,0.0,24.54,0.0,1.09,0.0,20.91,44.85,0.0,13,886,0,0,0.0,0.64,23.8,5.71,0.0,0,10.47,13.32,0.0,3,0.0995,0,0,0,1,4,4,1622.12,0.0
12348,10,20,0,772.43,32.78,30.15,3,0.0995,0,2,2,-2,0.6667,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,9.87,21.75,0,0.0,9.98,9.98,0.0,0.64,5.71,0.0,0.0,0.0,0.64,0.0,5.71,0.0,10.47,13.32,0.0,20,775,0,0,0.0,12.46,50.38,1.43,0.0,0,26.42,23.96,0.0,22,0.3423,0,0,0,1,4,4,1622.12,0.0
12348,11,20,0,839.21,66.78,64.27,22,0.3423,18,3,3,15,0.1364,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,20.9,46.1,0,0.0,26.42,26.42,0.0,12.46,1.43,0.0,0.0,0.0,12.46,0.0,1.43,0.0,26.42,23.96,0.0,10,804,0,0,0.0,86.58,101.51,1.11,0.0,0,20.53,80.98,0.0,99,0.5232,1,1,1,1,4,4,1622.12,0.0
12348,12,20,0,1031.01,191.8,189.2,99,0.5232,74,21,21,53,0.2121,1,1,1,0.0,1,0,3.52,3.52,0,0,0,0,9.82,97.51,0,0.0,6.07,6.07,0.0,86.58,1.11,0.0,0.0,0.0,86.58,0.0,1.11,0.0,20.53,80.98,0.0,13,704,0,0,0.0,28.77,27.31,1.89,0.0,0,5.42,21.89,0.0,31,0.5348,0,0,0,1,4,4,1622.12,0.0
12348,13,20,0,1091.82,60.81,57.97,31,0.5348,26,4,4,22,0.129,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,21.89,31.1,0,0.0,5.42,5.42,0.0,28.77,1.89,0.0,0.0,0.0,28.77,0.0,1.89,0.0,5.42,21.89,0.0,14,813,0,0,0.0,0.0,9.14,1.26,2.21,0,9.14,0.0,0.0,0,0.0,1,1,0,1,4,4,1622.12,0.0
12348,14,20,0,1107.22,15.4,12.62,0,0.0,0,0,0,0,0.0,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,6.32,6.32,0,0.0,9.14,0.0,0.0,2.21,1.26,0.0,2.21,0.0,0.0,2.21,1.26,0.0,9.14,0.0,0.0,13,877,0,0,0.0,25.34,101.07,1.49,0.0,0,10.15,90.93,0.0,30,0.2345,1,1,1,1,4,4,1622.12,0.0
12348,15,20,0,1238.11,130.88,127.91,30,0.2345,21,7,7,14,0.2333,1,1,1,0.0,1,0,7.61,7.61,0,0,0,0,16.23,96.16,0,0.0,9.92,9.92,0.0,25.34,1.49,0.0,0.0,0.0,25.34,0.0,1.49,0.0,10.15,90.93,0.0,13,891,0,0,0.0,6.23,93.63,4.48,0.0,0,93.63,0.0,0.0,8,0.0767,0,0,0,1,4,4,1622.12,0.0
12348,16,20,0,1345.71,107.6,104.34,8,0.0767,8,0,0,8,0.0,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,32.29,74.14,0,0.0,97.63,97.63,0.0,6.23,4.48,0.0,0.0,0.0,6.23,0.0,4.48,0.0,93.63,0.0,0.0,4,1099,0,0,0.0,12.08,49.73,2.91,0.0,0,49.73,0.0,0.0,3,0.0464,1,1,0,1,4,4,1622.12,0.0
12348,17,20,0,1413.51,67.81,64.72,3,0.0464,0,1,1,-1,0.3333,1,1,1,0.0,0,0,0.0,0.0,0,0,0,0,21.98,50.47,0,0.0,38.18,38.18,0.0,12.08,2.91,0.0,0.0,0.0,12.08,0.0,2.91,0.0,49.73,0.0,0.0,14,837,0,0,0.0,10.31,15.11,0.68,0.0,0,8.92,6.19,0.0,13,0.4981,0,0,0,1,4,4,1622.12,0.0
12348,18,20,0,1442.71,29.2,26.1,13,0.4981,12,1,1,11,0.0769,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,8.26,18.31,0,0.0,8.92,8.92,0.0,10.31,0.68,0.0,0.0,0.0,10.31,0.0,0.68,0.0,8.92,6.19,0.0,4,876,0,0,0.0,3.21,59.95,4.43,0.0,0,37.26,22.69,0.0,5,0.074,0,0,0,1,4,4,1622.12,0.0
12348,19,20,0,1513.35,70.64,67.59,5,0.074,3,2,2,1,0.4,0,0,0,0.0,0,0,0.0,0.0,0,0,0,0,36.51,52.26,0,0.0,37.26,37.26,0.0,3.21,4.43,0.0,0.0,0.0,3.21,0.0,4.43,0.0,37.26,22.69,0.0,14,772,0,0,1.86,0.0,41.08,1.56,3.48,0,38.07,0.0,3.01,8,0.1667,1,0,0,1,4,4,1622.12,0.0
12348,20,20,0,1563.97,50.62,47.98,8,0.1667,3,4,4,-1,0.5,1,0,0,0.0,0,0,0.0,0.0,0,0,0,0,10.87,27.14,0,0.0,35.53,35.53,1.86,3.48,1.56,0.0,3.48,1.86,0.0,3.48,1.56,0.0,38.07,0.0,3.01,13,391,4,4,0.0,0.0,56.32,0.0,0.0,0,56.32,0.0,0.0,0,0.0,0,0,0,1,4,4,1622.12,
