student_id,window_start_s,window_end_s,code_events,terminal_runs,terminal_errors,test_results,query_count,event_density,longest_idle_s,thinking_time_s,cum_code_rate,cum_query_rate,query_count_so_far,time_since_session_start_s,net_code_growth,delete_ratio,time_since_last_query_s,error_self_fix,prior_no_effort_rate,current_state,prev_state,segments_in_window,pct_thinking,pct_implementing,pct_debugging,pct_seekingHelp,pct_testing,label_query_imminence_5s,label_query_imminence_10s,label_query_imminence_15s,label_query_imminence_30s,label_query_imminence_45s,label_query_imminence_60s,label_time_to_next_query_s,label_next_query_no_effort,label_query_productive,label_progress,label_error_imminence_15s,label_error_imminence_30s,label_error_imminence_60s,label_next_state,label_next_thinking_subtype,label_next_3_states,label_next_5_states
12473,30.0,60.0,0,0,0,0,0,0.2333,8.26,8.26,0.0,0.0,0,60.0,0,0.0,60.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,35.0,65.0,0,0,0,0,0,0.2333,8.26,8.26,0.0,0.0,0,65.0,0,0.0,65.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,40.0,70.0,0,0,0,0,0,0.1333,0.62,0.0,0.0,0.0,0,70.0,0,0.0,70.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,45.0,75.0,0,0,0,0,0,0.1333,0.62,0.0,0.0,0.0,0,75.0,0,0.0,75.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,50.0,80.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,80.0,0,0.0,80.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,55.0,85.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,85.0,0,0.0,85.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,60.0,90.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,90.0,0,0.0,90.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,65.0,95.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,95.0,0,0.0,95.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,70.0,100.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,100.0,0,0.0,100.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,75.0,105.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,105.0,0,0.0,105.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,80.0,110.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,110.0,0,0.0,110.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,85.0,115.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,115.0,0,0.0,115.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,1,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,90.0,120.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,120.0,0,0.0,120.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,1,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,95.0,125.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,125.0,0,0.0,125.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,1,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,100.0,130.0,0,0,0,0,0,0.0,30.0,30.0,0.0,0.0,0,130.0,0,0.0,130.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,1,1,1,implementing,,"implementing,thinking,debugging","implementing,thinking,debugging,thinking,debugging"
12473,105.0,135.0,1,0,0,0,0,0.1667,1.09,0.0,0.0074,0.0,0,135.0,1,0.0,135.0,0,0.0,implementing,thinking,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,,,,,1,1,1,thinking,thinking-code,"thinking,debugging,thinking","thinking,debugging,thinking,debugging,thinking"
12473,110.0,140.0,1,0,0,0,0,0.1667,1.09,0.0,0.0071,0.0,0,140.0,1,0.0,140.0,0,0.0,implementing,thinking,2,0.5,0.5,0.0,0.0,0.0,0,0,0,0,0,0,,,,,1,1,1,thinking,thinking-code,"thinking,debugging,thinking","thinking,debugging,thinking,debugging,thinking"
12473,115.0,145.0,1,1,1,0,0,0.2667,7.6,7.6,0.0069,0.0,0,145.0,1,0.0,145.0,0,0.0,thinking,implementing,3,0.6667,0.3333,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,"debugging,thinking,debugging",
12473,120.0,150.0,1,1,1,0,0,0.3,7.6,13.89,0.0067,0.0,0,150.0,1,0.0,150.0,0,0.0,thinking,implementing,3,0.6667,0.3333,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,"debugging,thinking,debugging",
12473,125.0,155.0,3,1,1,0,0,0.3667,7.6,16.95,0.0194,0.0,0,155.0,3,0.0,155.0,1,0.0,thinking,debugging,5,0.6,0.2,0.2,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,,
12473,130.0,160.0,3,1,1,0,0,0.4,7.6,23.87,0.0188,0.0,0,160.0,3,0.0,160.0,1,0.0,thinking,debugging,5,0.6,0.2,0.2,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,,
12473,135.0,165.0,2,1,1,0,0,0.3667,6.92,16.27,0.0182,0.0,0,165.0,2,0.0,165.0,1,0.0,thinking,debugging,4,0.5,0.25,0.25,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,,
12473,140.0,170.0,2,1,1,0,0,0.3667,6.92,16.27,0.0176,0.0,0,170.0,2,0.0,170.0,1,0.0,thinking,debugging,4,0.5,0.25,0.25,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,,
12473,145.0,175.0,2,0,0,0,0,0.2667,6.92,9.98,0.0171,0.0,0,175.0,2,0.0,175.0,0,0.0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,,
12473,150.0,180.0,2,0,0,0,0,0.3333,14.22,21.14,0.0167,0.0,0,180.0,2,0.0,180.0,0,0.0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,debugging,,,
12473,155.0,185.0,5,0,0,0,0,0.4667,14.22,17.78,0.0432,0.0,0,185.0,4,0.0,185.0,0,0.0,debugging,thinking,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,thinking,thinking-error,,
12473,160.0,190.0,10,0,0,0,0,0.6667,14.22,21.55,0.0684,0.0,0,190.0,0,0.5,190.0,0,0.0,debugging,thinking,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,thinking,thinking-error,,
12473,165.0,195.0,24,0,0,0,0,1.0667,3.77,7.34,0.1385,0.0,0,195.0,13,0.1905,195.0,0,0.0,debugging,thinking,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,thinking,thinking-error,,
12473,170.0,200.0,35,1,0,1,0,1.5333,3.77,7.34,0.19,0.0,0,200.0,24,0.125,200.0,0,0.0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,175.0,205.0,35,1,0,1,0,1.5333,3.77,7.34,0.1854,0.0,0,205.0,24,0.125,205.0,0,0.0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,180.0,210.0,35,1,0,1,0,1.4333,3.77,3.77,0.181,0.0,0,210.0,24,0.125,210.0,0,0.0,thinking,debugging,3,0.6667,0.0,0.3333,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,185.0,215.0,30,1,0,1,0,1.2333,1.03,0.0,0.1767,0.0,0,215.0,20,0.1429,215.0,0,0.0,thinking,debugging,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,190.0,220.0,25,1,0,1,0,1.0,1.03,0.0,0.1727,0.0,0,220.0,24,0.0,220.0,0,0.0,thinking,debugging,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,195.0,225.0,11,1,0,1,0,0.4667,1.03,0.0,0.1689,0.0,0,225.0,11,0.0,225.0,0,0.0,thinking,debugging,2,0.5,0.0,0.5,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,200.0,230.0,0,0,0,0,0,0.0,30.0,30.0,0.1652,0.0,0,230.0,0,0.0,230.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,205.0,235.0,0,0,0,0,0,0.0,30.0,30.0,0.1617,0.0,0,235.0,0,0.0,235.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,210.0,240.0,0,0,0,0,0,0.0,30.0,30.0,0.1583,0.0,0,240.0,0,0.0,240.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,215.0,245.0,0,0,0,0,0,0.0,30.0,30.0,0.1551,0.0,0,245.0,0,0.0,245.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,220.0,250.0,0,0,0,0,0,0.0,30.0,30.0,0.152,0.0,0,250.0,0,0.0,250.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,225.0,255.0,0,0,0,0,0,0.0,30.0,30.0,0.149,0.0,0,255.0,0,0.0,255.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,230.0,260.0,0,0,0,0,0,0.0,30.0,30.0,0.1462,0.0,0,260.0,0,0.0,260.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
12473,235.0,265.0,0,0,0,0,0,0.0,30.0,30.0,0.1434,0.0,0,265.0,0,0.0,265.0,0,0.0,thinking,,1,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,,,,,0,0,0,,,,
